ID,Route,Direction,Milepost_S,Milepost_E,Distance,Slope,Radius,Curve_Length,Num_Lanes,Delta_Slope,Delta_Radius,Delta_Lanes,AADT,Max_Speed,Min_Speed,Mean_Speed,Consequence,Causal_Factor
12270,중부내륙지선,1,28.35,28.58,0.23,2.2145,0,390,3,0,753.1,0,40367,100,100,100,0,0
12271,중부내륙지선,1,28.58,28.645,0.065,2.2145,0,390,4,0,0,-1,40367,100,100,100,0,0
12272,중부내륙지선,1,28.645,28.74,0.095,-1.6855,0,390,4,3.9,0,0,40367,100,100,100,0,0
12273,중부내륙지선,1,28.74,29.24,0.5,-1.6855,700,580,4,0,-700,0,40367,100,100,100,0,0
12274,중부내륙지선,1,29.24,29.32,0.08,-0.2001,700,580,4,-1.4854,0,0,40367,100,100,100,0,0
12275,중부내륙지선,1,29.32,30,0.68,-0.2001,0,720,4,0,700,0,40367,100,100,100,1,1
7351,서울외곽순환선,1,75.29,75.65,0.36,-0.3,2000,1754,4,0,0,0,72925,86.4,82,83.22,0,0
7352,서울외곽순환선,1,75.65,77.126,1.476,-0.3,0,1476,4,0,2000,0,72925,88.6,80.4,80.74,0,0
7353,서울외곽순환선,1,77.126,77.195,0.069,-0.3,1500,1149,4,0,-1500,0,72925,92.4,90.5,91.45,0,0
7354,서울외곽순환선,1,77.195,77.735,0.54,0.3083,1500,1149,4,-0.6083,0,0,72925,100,94.4,103.24,0,0
7355,서울외곽순환선,1,77.735,78.275,0.54,2,1500,1149,4,-1.6917,0,0,72925,100,107.4,107.72,0,0
7356,서울외곽순환선,1,78.275,78.565,0.29,2,0,784,4,0,1500,0,88171,100,107.9,108,0,0
7357,서울외곽순환선,1,78.565,78.92,0.355,-2,0,784,4,4,0,0,88171,100,107.9,107.9,0,0
7358,서울외곽순환선,1,78.92,79.059,0.139,-0.889,0,784,4,-1.111,0,0,88171,100,108,108.03,0,0
7359,서울외곽순환선,1,79.059,79.46,0.401,-0.889,1800,707,4,0,-1800,0,88171,100,108.1,108.1,1,1
7360,서울외곽순환선,1,79.46,79.766,0.306,0.7,1800,707,4,-1.589,0,0,88171,100,108.2,108.27,0,0
7361,서울외곽순환선,1,79.766,79.96,0.194,0.7,1300,954,4,0,500,0,88171,100,108.4,108.5,0,0
7362,서울외곽순환선,1,79.96,80.5,0.54,-1,1300,954,4,1.7,0,0,88171,100,108.4,108.56,0,0
7363,서울외곽순환선,1,80.5,80.72,0.22,0.4,1300,954,4,-1.4,0,0,88171,100,108.1,108.2,0,0
7364,서울외곽순환선,1,80.72,81.16,0.44,0.4,1200,1144,4,0,100,0,88171,100,108.1,108.18,0,0
7365,서울외곽순환선,1,81.16,81.864,0.704,-0.3,1200,1144,4,0.7,0,0,88171,100,108,108.06,0,0
7366,서울외곽순환선,1,81.864,82.66,0.796,-0.3,0,1116,4,0,1200,0,67787,100,108.2,108.4,0,0
7367,서울외곽순환선,1,82.66,82.98,0.32,0.872,0,1116,4,-1.172,0,0,67787,100,108.2,108.3,0,0
7368,서울외곽순환선,1,82.98,83.16,0.18,0.872,2500,1239,4,0,-2500,0,67787,100,108,108.07,0,0
7369,서울외곽순환선,1,83.16,84.219,1.059,0.3,2500,1239,4,0.572,0,0,67787,100,107,107.91,0,0
7370,서울외곽순환선,1,84.219,85.98,1.761,0.3,0,2980,4,0,2500,0,110434,100,104,107.99,0,0
7371,서울외곽순환선,1,85.98,86.88,0.9,-0.3,0,2980,4,0.6,0,0,110434,100,103.6,108.72,0,0
7372,서울외곽순환선,1,86.88,87.199,0.319,0.4542,0,2980,4,-0.7542,0,0,110434,100,100.5,102.23,0,0
7373,서울외곽순환선,1,87.199,88.427,1.228,0.4542,2500,1228,4,0,-2500,0,116494,100,94.6,99.14,1,1
7374,서울외곽순환선,1,88.427,88.8,0.373,0.4542,0,753,4,0,2500,0,116494,100,106.9,110.16,0,0
7375,서울외곽순환선,1,88.8,89.18,0.38,-2.4173,0,753,4,2.8715,0,0,116494,100,114.6,116.34,0,0
7376,서울외곽순환선,1,89.18,89.645,0.465,-2.4173,750,465,4,0,-750,0,116494,100,117.5,117.71,1,1
7377,서울외곽순환선,1,89.645,89.852,0.207,-2.4173,0,207,4,0,750,0,116494,100,117.8,117.88,1,1
7378,서울외곽순환선,1,89.852,90.312,0.46,-2.4173,460,460,4,0,-460,0,116494,100,117.9,117.96,0,0
7379,서울외곽순환선,1,90.312,90.676,0.364,-2.4173,0,364,4,0,460,0,116494,100,118,118,1,1
7380,서울외곽순환선,1,90.676,90.74,0.064,-2.4173,500,818,4,0,-500,0,71893,100,117.9,117.9,0,0
7381,서울외곽순환선,1,90.74,91.494,0.754,3,500,818,4,-5.4173,0,0,71893,100,110.7,115.74,0,0
7382,서울외곽순환선,1,91.494,92.45,0.956,3,0,1000,4,0,500,0,71893,100,100.1,103.76,0,0
7383,서울외곽순환선,1,92.45,92.494,0.044,-1.8723,0,1000,4,4.8723,0,0,71893,100,108.5,108.5,0,0
7384,서울외곽순환선,1,92.494,92.918,0.424,-1.8723,1000,424,4,0,-1000,0,71893,100,108.6,108.9,0,0
7385,서울외곽순환선,1,92.918,93.506,0.588,-1.8723,0,588,4,0,1000,0,71893,100,108.4,108.52,0,0
7386,서울외곽순환선,1,93.506,93.64,0.134,-1.8723,2000,170,4,0,-2000,0,71893,100,107.6,107.97,0,0
7387,서울외곽순환선,1,93.64,93.676,0.036,2.5,2000,170,4,-4.3723,0,0,71893,100,107,107,0,0
7388,서울외곽순환선,1,93.676,94.24,0.564,2.5,0,711,4,0,2000,0,71893,100,101.3,103.1,0,0
7389,서울외곽순환선,1,94.24,94.387,0.147,1.6,0,711,4,0.9,0,0,71893,100,103.4,104.43,0,0
7390,서울외곽순환선,1,94.387,94.6,0.213,1.6,1421.5,213,4,0,-1421.5,0,71893,100,106.5,107.76,0,0
7391,서울외곽순환선,1,94.6,95.939,1.339,1.6,1419,1339,4,0,2.5,0,80070,100,77.1,87.05,0,0
7392,서울외곽순환선,1,95.939,96.44,0.501,1.6,1500,585,4,0,-81,0,80070,100,97.9,99.8,0,0
7393,서울외곽순환선,1,96.44,96.524,0.084,0.53,1500,585,4,1.07,0,0,80070,97.6,97.3,97.45,0,0
7394,서울외곽순환선,1,96.524,97.64,1.116,0.53,0,3012,4,0,1500,0,75507,97.7,96.1,97.18,0,0
7395,서울외곽순환선,1,97.64,98.46,0.82,-2,0,3012,4,2.53,0,0,75507,96,91.4,94.63,0,0
7396,서울외곽순환선,1,98.46,99.14,0.68,-0.4,0,3012,4,-1.6,0,0,75507,90.9,89.2,89.92,0,0
7397,서울외곽순환선,1,99.14,99.536,0.396,-2.693,0,3012,4,2.293,0,0,75507,91.6,90.7,91.04,0,0
7398,서울외곽순환선,1,99.536,100.044,0.508,-2.693,1000,508,4,0,-1000,0,75507,95.5,91.8,93.38,0,0
7399,서울외곽순환선,1,100.044,100.6,0.556,-2.693,0,1417,4,0,1000,0,75507,96.5,94,95.64,0,0
7400,서울외곽순환선,1,100.6,101.461,0.861,2.1,0,1417,4,-4.793,0,0,75507,100,93.7,98.46,0,0
7401,서울외곽순환선,1,101.461,102.128,0.667,2.1,1200,667,4,0,-1200,0,75507,100,85.3,94.46,0,0
7402,서울외곽순환선,1,102.128,102.5,0.372,2.1,0,2187,4,0,1200,0,75507,100,115.4,116.46,0,0
7403,서울외곽순환선,1,102.5,104.315,1.815,-1.75,0,2187,4,3.85,0,0,75507,100,73.9,87.64,0,0
7404,서울외곽순환선,1,104.315,104.44,0.125,-1.75,1150,943,4,0,-1150,0,75507,100,106,108.03,0,0
7405,서울외곽순환선,1,104.44,104.68,0.24,-1.1,1150,943,4,-0.65,0,0,75507,100,111.8,114.43,0,0
7406,서울외곽순환선,1,104.68,105.258,0.578,2.8,1150,943,4,-3.9,0,0,75507,100,116.6,117.15,0,0
7407,서울외곽순환선,1,105.258,105.722,0.464,2.8,0,464,4,0,1150,0,75507,100,117.4,117.64,0,0
7408,서울외곽순환선,1,105.722,106.1,0.378,2.8,1470,2664,4,0,-1470,0,99057,100,118,118.01,1,1
7409,서울외곽순환선,1,106.1,108.36,2.26,-1.5,1470,2664,4,4.3,0,0,99057,100,117.3,117.61,0,0
7410,서울외곽순환선,1,108.36,108.386,0.026,-3,1470,2664,4,1.5,0,0,99057,100,100,100,0,0
7411,서울외곽순환선,1,108.386,109.38,0.994,-3,0,4700,4,0,1470,0,88651,100,117.3,117.88,0,0
7412,서울외곽순환선,1,109.38,109.59,0.21,-2,0,4700,4,-1,0,0,88651,100,116.9,117,0,0
7413,서울외곽순환선,1,109.59,112.566,2.976,0.512,0,4700,4,-2.512,0,0,88651,100,116.9,117.63,0,0
7414,서울외곽순환선,1,112.566,113.086,0.52,2.945,0,4700,4,-2.433,0,0,88651,100,101.9,110.89,0,0
7415,서울외곽순환선,1,113.086,114.22,1.134,2.945,1000,1249,4,0,-1000,0,88651,100,96.8,101.09,1,1
7416,서울외곽순환선,1,114.22,114.335,0.115,1.096,1000,1249,4,1.849,0,0,88651,100,97.6,99,1,1
7417,서울외곽순환선,1,114.335,114.5,0.165,1.096,0,165,4,0,1000,0,88651,100,103.7,108.35,0,0
7418,서울외곽순환선,1,114.5,114.765,0.265,-2.945,460,265,4,4.041,-460,0,88651,100,104.2,107.62,0,0
7419,서울외곽순환선,1,114.765,115.08,0.315,-2.945,0,717,4,0,460,0,88651,100,112.9,114.62,1,1
7420,서울외곽순환선,1,115.08,115.482,0.402,2.2608,0,717,4,-5.2058,0,0,88651,100,101.8,107.92,0,0
7421,서울외곽순환선,1,115.482,116.045,0.563,2.2608,500,563,4,0,-500,0,88651,100,98.2,99.31,1,1
7422,서울외곽순환선,1,116.045,116.325,0.28,2.2608,0,280,4,0,500,0,88651,100,103.2,106.66,0,0
7423,서울외곽순환선,1,116.325,117.24,0.915,2.2608,800,915,4,0,-800,0,98779,100,112,116.32,0,0
7424,서울외곽순환선,1,117.24,118.225,0.985,2.2608,0,985,4,0,800,0,98779,100,105.6,115.07,0,0
7425,서울외곽순환선,1,118.225,118.34,0.115,2.2608,4000,590,4,0,-4000,0,98779,100,103.5,103.87,0,0
7426,서울외곽순환선,1,118.34,118.815,0.475,-1.2955,4000,590,4,3.5563,0,0,98779,100,104.1,115.51,0,0
7427,서울외곽순환선,1,118.815,119.34,0.525,-1.2955,0,525,4,0,4000,0,95450,100,70.1,94.16,0,0
7428,서울외곽순환선,1,119.34,119.53,0.19,-1.2955,1200,435,4,0,-1200,0,95450,87.1,74.2,80.47,0,0
7429,서울외곽순환선,1,119.53,119.775,0.245,2.996,1200,435,4,-4.2915,0,0,95450,91,88.1,89.55,0,0
7430,서울외곽순환선,1,119.775,120.125,0.35,2.996,0,350,4,0,1200,0,95450,100,109.8,116.58,0,0
7431,서울외곽순환선,1,120.125,120.9,0.775,2.996,1000,775,4,0,-1000,0,95450,100,101.1,110.37,0,0
7432,서울외곽순환선,1,120.9,121.12,0.22,2.996,0,532,4,0,1000,0,95450,100,107.5,109.37,0,0
7433,서울외곽순환선,1,121.12,121.432,0.312,2,0,532,4,0.996,0,0,95450,100,108.8,110.27,0,0
7434,서울외곽순환선,1,121.432,121.72,0.288,2,2000,452,4,0,-2000,0,95450,100,112.9,116.32,0,0
7435,서울외곽순환선,1,121.72,121.884,0.164,2.45,2000,452,4,-0.45,0,0,95450,100,121.3,123.4,0,0
7436,서울외곽순환선,1,121.884,122.212,0.328,2.45,0,328,4,0,2000,0,95450,100,108.2,113.69,0,0
7437,서울외곽순환선,1,122.212,122.37,0.158,2.45,2000,158,4,0,-2000,0,95450,100,111.8,114.25,0,0
7438,서울외곽순환선,1,122.37,123,0.63,2.45,0,930,4,0,2000,0,95450,100,80.9,91.29,0,0
7439,서울외곽순환선,1,123,123.3,0.3,0.7555,0,930,4,1.6945,0,0,95450,100,106.8,113.97,0,0
7440,서울외곽순환선,1,123.3,123.5,0.2,0.7555,2591.17,200,4,0,-2591.17,0,95450,100,117.9,118.04,0,0
7441,서울외곽순환선,1,123.5,123.98,0.48,0.7555,1300,775,4,0,1291.17,0,95450,100,117.7,117.86,0,0
7442,서울외곽순환선,1,123.98,124.275,0.295,-2.705,1300,775,4,3.4605,0,0,95450,100,117.6,117.84,0,0
7443,서울외곽순환선,1,124.275,124.52,0.245,-2.705,0,245,4,0,1300,0,95450,100,117.6,117.64,0,0
7444,서울외곽순환선,1,124.52,124.76,0.24,-2.705,2000,240,4,0,-2000,0,95450,100,117.4,117.42,0,0
7445,서울외곽순환선,1,124.76,125.36,0.6,-2.705,0,600,4,0,2000,0,95450,100,80.8,94.1,0,0
7446,서울외곽순환선,1,125.36,126.08,0.72,-2.705,1000,1015,4,0,-1000,0,95450,100,87.7,105.47,0,0
7447,서울외곽순환선,1,126.08,126.375,0.295,-2.1,1000,1015,4,-0.605,0,0,95450,100,126.8,132.83,0,0
7448,서울외곽순환선,1,126.375,126.86,0.485,-2.1,0,485,4,0,1000,0,95450,100,101.1,113.26,0,0
7449,서울외곽순환선,1,126.86,128.02,1.16,-2.1,2400,1870,4,0,-2400,0,95450,100,98.6,117.64,0,0
7203,서울외곽순환선,1,0,0.45622,0.45622,-2.0323,0,790,4,0,0,0,101779,100,95.7,119.35,0,0
7204,서울외곽순환선,1,0.45622,0.685,0.22878,1.8738,0,790,4,-3.9061,0,0,101779,100,97.7,103,0,0
7205,서울외곽순환선,1,0.685,0.79,0.105,4.2908,0,790,4,-2.417,0,0,101779,100,109.7,110.73,0,0
7206,서울외곽순환선,1,0.79,1.0691,0.2791,4.2908,11628.2,300,4,0,-11628.2,0,101779,100,112.7,115.09,0,0
7207,서울외곽순환선,1,1.0691,1.09,0.0209,-3.6097,11628.2,300,4,7.9005,0,0,101779,100,100,100,0,0
7208,서울외곽순환선,1,1.09,1.3791,0.2891,-3.6097,11628.2,290,4,0,0,0,101779,100,118.1,119.77,0,0
7209,서울외곽순환선,1,1.3791,1.38,9.00E-04,-3.4952,11628.2,290,4,-0.1145,0,0,101779,100,100,100,0,0
7210,서울외곽순환선,1,1.38,2.33561,0.95561,-3.4952,800,960,4,0,10828.2,0,101779,100,91.5,100.46,0,0
7211,서울외곽순환선,1,2.33561,2.34,0.00439,-0.4609,800,960,4,-3.0343,0,0,101779,100,100,100,0,0
7212,서울외곽순환선,1,2.34,2.56951,0.22951,-0.4609,0,450,4,0,800,0,101779,97.2,95.4,96.57,0,0
7213,서울외곽순환선,1,2.56951,2.79,0.22049,-0.3452,0,450,4,-0.1157,0,0,101779,96.9,94.8,95.8,0,0
7214,서울외곽순환선,1,2.79,3.13558,0.34558,-0.3452,1000,705,4,0,-1000,0,101779,97.9,94.7,95.93,0,0
7215,서울외곽순환선,1,3.13558,3.495,0.35942,0.3134,1000,705,4,-0.6586,0,0,101779,100,98.5,100.51,0,0
7216,서울외곽순환선,1,3.495,3.49674,0.00174,0.3134,0,1190,4,0,1000,0,73629,100,100,100,0,0
7217,서울외곽순환선,1,3.49674,3.96572,0.46898,-0.3254,0,1190,4,0.6388,0,0,73629,100,103.4,110.48,0,0
7218,서울외곽순환선,1,3.96572,4.66273,0.69701,0.3065,0,1190,4,-0.6319,0,0,73629,100,86,115.88,0,0
7219,서울외곽순환선,1,4.66273,4.685,0.02227,-0.4737,0,1190,4,0.7802,0,0,73629,85,85,85,0,0
7220,서울외곽순환선,1,4.685,5.03,0.345,-0.4737,2470,345,4,0,-2470,0,73629,84.1,81.8,81.99,0,0
7221,서울외곽순환선,1,5.03,5.33,0.3,-0.4737,0,300,4,0,2470,0,73629,81.8,81.8,81.8,0,0
7222,서울외곽순환선,1,5.33,5.4095,0.0795,-0.4737,800,170,4,0,-800,0,73629,82.5,81.8,82.15,0,0
7223,서울외곽순환선,1,5.4095,5.5,0.0905,1.2878,800,170,4,-1.7615,0,0,73629,95.3,88.8,92.05,0,0
7224,서울외곽순환선,1,5.5,5.72,0.22,1.2878,650,220,4,0,150,0,73629,100,102,109.26,0,0
7225,서울외곽순환선,1,5.72,5.88256,0.16256,1.2878,0,635,4,0,650,0,73629,100,107.2,111.5,0,0
7226,서울외곽순환선,1,5.88256,6.28744,0.40488,1.4199,0,635,4,-0.1321,0,0,73629,100,111.3,114.44,0,0
7227,서울외곽순환선,1,6.28744,6.355,0.06756,1.5554,0,635,4,-0.1355,0,0,73629,100,119.5,119.5,0,0
7228,서울외곽순환선,1,6.355,6.55618,0.20118,1.5554,907.2,405,4,0,-907.2,0,73629,100,121.5,124.52,0,0
7229,서울외곽순환선,1,6.55618,6.76,0.20382,0.2917,907.2,405,4,1.2637,0,0,73629,100,129.4,131.3,0,0
7230,서울외곽순환선,1,6.76,6.96,0.2,0.2917,0,200,4,0,907.2,0,73629,100,129.8,131.58,0,0
7231,서울외곽순환선,1,6.96,7.16904,0.20904,0.2917,3307.2,385,4,0,-3307.2,0,73629,100,118.1,123.12,0,0
7232,서울외곽순환선,1,7.16904,7.345,0.17596,-2.7068,3307.2,385,4,2.9985,0,0,73629,100,108.4,111.88,0,0
7233,서울외곽순환선,1,7.345,7.54,0.195,-2.7068,2997.8,615,4,0,309.4,0,73629,100,102.5,104.35,0,0
7234,서울외곽순환선,1,7.54,7.96,0.42,-2.583,2997.8,615,4,-0.1238,0,0,73629,100,99.7,100.12,0,0
7235,서울외곽순환선,1,7.96,8.1,0.14,-2.583,0,290,4,0,2997.8,0,73629,100,99.9,99.93,0,0
7236,서울외곽순환선,1,8.1,8.25,0.15,0.8529,0,290,4,-3.4359,0,0,73629,99.8,98.1,99.03,0,0
7237,서울외곽순환선,1,8.25,8.41,0.16,0.8529,1447.2,430,4,0,-1447.2,0,73629,97.4,96.8,97.03,0,0
7238,서울외곽순환선,1,8.41,8.575,0.165,0.5104,1447.2,430,4,0.3425,0,0,73629,99.4,97.3,98.3,0,0
7239,서울외곽순환선,1,8.575,8.68,0.105,0.4141,1447.2,430,4,0.0963,0,0,73629,100,101,102.87,0,0
7240,서울외곽순환선,1,8.68,8.734,0.054,0.4141,0,115,4,0,1447.2,0,73629,100,106.8,106.8,0,0
7241,서울외곽순환선,1,8.734,8.795,0.061,0.9147,0,115,4,-0.5006,0,0,73629,100,108.4,108.4,0,0
7242,서울외곽순환선,1,8.795,9.162,0.367,0.9147,649,495,4,0,-649,0,73629,100,107,109.64,0,0
7243,서울외곽순환선,1,9.162,9.29,0.128,-0.447,649,495,4,1.3617,0,0,73629,100,102.3,103.97,0,0
7244,서울외곽순환선,1,9.29,9.5,0.21,-0.447,707.8,292,4,0,-58.8,0,90391,100,93.6,97.05,0,0
7245,서울외곽순환선,1,9.5,9.582,0.082,-0.7415,707.8,292,4,0.2945,0,0,90391,92.5,91.5,92,1,5
7246,서울외곽순환선,1,9.582,9.63,0.048,-0.7415,0,298,4,0,707.8,0,90391,90.6,89.9,90.25,0,0
7247,서울외곽순환선,1,9.63,9.77,0.14,-0.415,0,298,4,-0.3265,0,0,90391,89.3,89,89.1,0,0
7248,서울외곽순환선,1,9.77,9.88,0.11,-0.3218,0,298,4,-0.0932,0,0,90391,90.4,89.3,89.8,0,0
7249,서울외곽순환선,1,9.88,10.06,0.18,-0.7439,795.8,804,4,0.4221,-795.8,0,90391,95,91.3,93.13,0,0
7250,서울외곽순환선,1,10.06,10.285,0.225,-0.4222,795.8,804,4,-0.3217,0,0,90391,99.9,96.2,98.28,0,0
7251,서울외곽순환선,1,10.285,10.5,0.215,2.6316,795.8,804,4,-3.0538,0,0,90391,100,99.3,99.76,0,0
7252,서울외곽순환선,1,10.5,10.65,0.15,2.926,795.8,804,4,-0.2944,0,0,90391,99,98.1,98.55,0,0
7253,서울외곽순환선,1,10.65,10.684,0.034,1.6671,795.8,804,4,1.2589,0,0,90391,97.6,97.6,97.6,0,0
7254,서울외곽순환선,1,10.684,10.96,0.276,1.6671,0,436,4,0,795.8,0,90391,97.1,94.2,95.53,0,0
7255,서울외곽순환선,1,10.96,11.12,0.16,1.6329,0,436,4,0.0342,0,0,90391,93.8,92.5,93.15,0,0
7256,서울외곽순환선,1,11.12,11.68,0.56,1.6329,1402.2,560,4,0,-1402.2,0,90391,92.1,86,88.41,0,0
7257,서울외곽순환선,1,11.68,11.75,0.07,1.6329,14637.7,210,4,0,-13235.5,0,90391,86.8,86.4,86.6,1,3
7258,서울외곽순환선,1,11.75,11.89,0.14,-0.8632,14637.7,210,4,2.4961,0,0,90391,87,86.9,86.95,0,0
7259,서울외곽순환선,1,11.89,12.1,0.21,-0.8632,14637.7,210,4,0,0,0,90391,91.2,87,88.46,0,0
7260,서울외곽순환선,1,12.1,13.07,0.97,-0.8632,0,970,4,0,14637.7,0,90391,100,92.6,111.89,0,0
7261,서울외곽순환선,1,13.07,13.197,0.127,-0.8632,3080,515,4,0,-3080,0,90391,100,132,132.6,1,3
7262,서울외곽순환선,1,13.197,13.585,0.388,1.1653,3080,515,4,-2.0285,0,0,90391,100,134.1,135.03,0,0
7263,서울외곽순환선,1,13.585,13.652,0.067,1.1653,3900,245,4,0,-820,0,90391,100,134.9,134.9,1,1
7264,서울외곽순환선,1,13.652,13.83,0.178,-1.692,3900,245,4,2.8573,0,0,90391,100,134.5,134.6,0,0
7265,서울외곽순환선,1,13.83,13.864,0.034,-1.692,793.46,775,4,0,3106.54,0,84233,100,134.4,134.4,0,0
7266,서울외곽순환선,1,13.864,14.5075,0.6435,-1.2745,793.46,775,4,-0.4175,0,0,84233,100,106.7,128.01,0,0
7267,서울외곽순환선,1,14.5075,14.5925,0.085,-1.035,793.46,775,4,-0.2395,0,0,84233,100,102.4,103.15,0,0
7268,서울외곽순환선,1,14.5925,14.605,0.0125,-1.2417,793.46,775,4,0.2067,0,0,84233,100,100,100,0,0
7269,서울외곽순환선,1,14.605,14.88,0.275,-1.2417,0,1295,4,0,793.46,0,84233,100,102.4,106.63,0,0
7270,서울외곽순환선,1,14.88,15.1,0.22,0.05,0,1295,4,-1.2917,0,0,84233,100,106.6,109.32,0,0
7271,서울외곽순환선,1,15.1,15.9,0.8,2.0646,0,1295,4,-2.0146,0,0,84233,100,104.2,112.57,0,0
7272,서울외곽순환선,1,15.9,16.245,0.345,2.0646,3380,345,4,0,-3380,0,84233,100,104.2,105.24,0,0
7273,서울외곽순환선,1,16.245,16.4,0.155,2.0646,0,665,4,0,3380,0,84233,100,105.7,105.83,0,0
7274,서울외곽순환선,1,16.4,16.91,0.51,1.1333,0,665,4,0.9313,0,0,84233,100,105.7,106.62,0,0
7275,서울외곽순환선,1,16.91,17.375,0.465,1.1333,3814,465,4,0,-3814,0,84233,100,107.4,107.74,0,0
7276,서울외곽순환선,1,17.375,17.38,0.005,1.1333,1100,1078,4,0,2714,0,84233,100,100,100,0,0
7277,서울외곽순환선,1,17.38,17.84,0.46,-1.7624,1100,1078,4,2.8957,0,0,84233,100,108.7,111.26,0,0
7278,서울외곽순환선,1,17.84,17.98,0.14,-0.5814,1100,1078,4,-1.181,0,0,84233,100,111.9,113.69,0,0
7279,서울외곽순환선,1,17.98,18.3414,0.3614,-2.2255,1100,1078,4,1.6441,0,0,84233,100,85.8,99.15,0,0
7280,서울외곽순환선,1,18.3414,18.453,0.1116,-1.575,1100,1078,4,-0.6505,0,0,84233,100,103.7,109.37,0,0
7281,서울외곽순환선,1,18.453,18.48,0.027,-1.575,4080,299,4,0,-2980,0,84233,100,111.9,111.93,0,0
7282,서울외곽순환선,1,18.48,18.64,0.16,-1.6661,4080,299,4,0.0911,0,0,84233,100,112.3,113.64,0,0
7283,서울외곽순환선,1,18.64,18.752,0.112,-0.6177,4080,299,4,-1.0484,0,0,84233,100,100,100,0,0
7284,서울외곽순환선,1,18.752,19.015,0.263,-0.6177,0,308,4,0,4080,0,84233,100,110.4,112.85,0,0
7285,서울외곽순환선,1,19.015,19.06,0.045,3.4551,0,308,4,-4.0728,0,0,84233,100,111.9,111.9,1,1
7286,서울외곽순환선,1,19.06,19.2,0.14,3.4551,249.138,140,4,0,-249.138,0,84233,100,112.9,115.56,0,0
7287,서울외곽순환선,1,19.2,19.3205,0.1205,3.4551,250,258,4,0,-0.862,0,107081,100,119.9,121.13,1,1
7288,서울외곽순환선,1,19.3205,19.458,0.1375,3.9996,250,258,4,-0.5445,0,0,107081,100,123.2,123.88,0,0
7289,서울외곽순환선,1,19.458,19.76048,0.30248,3.9996,1299.3,1072,4,0,-1049.3,0,107081,100,119.8,122.16,1,1
7290,서울외곽순환선,1,19.76048,20.38172,0.62124,-3.9005,1299.3,1072,4,7.9001,0,0,107081,100,108.6,113.76,0,0
7291,서울외곽순환선,1,20.38172,20.53,0.14828,2.004,1299.3,1072,4,-5.9045,0,0,107081,100,104.2,105.85,0,0
7292,서울외곽순환선,1,20.53,21.175,0.645,2.004,2500,645,4,0,-1200.7,0,107081,100,78.8,89.81,0,0
7293,서울외곽순환선,1,21.175,21.24,0.065,2.004,5846.5,255,4,0,-3346.5,0,107081,77.9,76.2,77.03,0,0
7294,서울외곽순환선,1,21.24,21.43,0.19,7.882,5846.5,255,4,-5.878,0,0,107081,76.9,68.3,73.94,0,0
7295,서울외곽순환선,1,21.43,21.58,0.15,7.882,0,615,4,0,5846.5,0,96435,75.2,68.1,71.05,0,0
7296,서울외곽순환선,1,21.58,22.045,0.465,-6,0,615,4,13.882,0,0,96435,100,76.8,91.21,0,0
7297,서울외곽순환선,1,22.045,22.09,0.045,-6,2000,150,4,0,-2000,0,96435,100,110.9,110.9,0,0
7298,서울외곽순환선,1,22.09,22.195,0.105,-4.85,2000,150,4,-1.15,0,0,96435,100,112.4,113.1,0,0
7299,서울외곽순환선,1,22.195,22.34,0.145,-4.85,0,225,4,0,2000,0,96435,100,109.7,111.67,0,0
7300,서울외곽순환선,1,22.34,22.42,0.08,-1.581,0,225,4,-3.269,0,0,96435,100,105.8,106.8,0,0
7301,서울외곽순환선,1,22.42,22.67,0.25,-1.581,2000,250,4,0,-2000,0,96435,100,98.9,101,0,0
7302,서울외곽순환선,1,22.67,23.0196,0.3496,-1.581,0,625,4,0,2000,0,96435,100,98,99.1,0,0
7303,서울외곽순환선,1,23.0196,23.295,0.2754,1.522,0,625,4,-3.103,0,0,96435,100,103.8,109.42,0,0
7304,서울외곽순환선,1,23.295,23.5712,0.2762,1.522,1007.8,455,4,0,-1007.8,0,96435,100,117.3,119.96,0,0
7305,서울외곽순환선,1,23.5712,23.75,0.1788,-2.0456,1007.8,455,4,3.5676,0,0,96435,100,122.4,122.73,0,0
7306,서울외곽순환선,1,23.75,24.279647,0.529647,-2.0456,0,529.647,4,0,1007.8,0,96435,100,117.2,119.75,0,0
7307,서울외곽순환선,1,24.279647,24.54,0.260353,-2.0456,5300,320.353,4,0,-5300,0,96435,100,117.3,118.68,0,0
7308,서울외곽순환선,1,24.54,24.6,0.06,2.565,5300,320.353,4,-4.6106,0,0,96435,100,121.2,121.2,0,0
7309,서울외곽순환선,1,24.6,24.73,0.13,2.565,2200,130,4,0,3100,0,100541,100,122.1,123,0,0
7310,서울외곽순환선,1,24.73,24.871675,0.141675,2.565,0,1170,4,0,2200,0,105824,100,124.7,125.6,0,0
7311,서울외곽순환선,1,24.871675,25.42236,0.550685,0.5006,0,1170,4,2.0644,0,0,105824,100,120.8,126.19,1,1
7312,서울외곽순환선,1,25.42236,25.9,0.47764,-0.5003,0,1170,4,1.0009,0,0,105824,100,101.7,109.7,0,0
7313,서울외곽순환선,1,25.9,26.08,0.18,-0.5003,1000,782,4,0,-1000,0,105824,100,98,99.14,0,0
7314,서울외곽순환선,1,26.08,26.33,0.25,-2.48,1000,782,4,1.9797,0,0,105824,97.8,97.3,97.52,0,0
7315,서울외곽순환선,1,26.33,26.54,0.21,-0.5619,1000,782,4,-1.9181,0,0,105824,100,98.5,101.08,0,0
